7.042429067065800741e-01,-4.485369858691853201e-02,-3.297518311400514102e-01,5.744820468453495366e-01,1.957287437336972635e+00
4.459901858835143007e-01,2.494567987371784090e-01,7.821752722766472932e-02,-1.954766364283433144e-01,-8.184611067949048024e-01
2.456264324334985483e-01,-6.356231602587103513e-01,-2.616646790651137033e-01,3.139490234506502331e-01,-9.295999425169487740e-01
-1.023182163922076837e+00,1.693061523105589217e+00,2.957199970917663845e-01,-6.265942389100674914e-01,-8.174715117846645951e-01
8.185334725176388604e-01,-3.579200327238339641e-02,-5.434569200022502100e-01,6.458058720963761878e-01,1.337631536099899154e+00
5.875033926808196361e-01,2.831580495327759572e-01,-1.591243209320937491e-01,5.105657405373084101e-01,2.874170929949749209e-01
9.637414174338362338e-01,-8.456200814199969773e-02,-6.271653682686898490e-01,8.720526649549736886e-01,1.368330771760382092e-01
7.901337258614634651e-01,-1.006347182510568261e-02,-5.453832882072973121e-01,1.111632991910944002e+00,-9.306588476835483403e-01
2.583377526156095394e-01,2.152228539220061854e-01,-6.911285424333976080e-01,-9.812067317768433106e-02,1.188008848299088732e-01
8.187608410172629858e-01,-3.052152718812244925e-01,-8.159162391183830687e-01,1.443066553759928095e+00,-1.508233245360254826e-01
7.806505646896405581e-01,-3.324514650001396676e-01,-5.637723548083495295e-01,7.025263028598041082e-01,2.271827165545516891e-01
-2.096186218929474432e+00,-3.151132088628362915e+00,2.217117286483231364e+00,-5.912497913821113116e-01,1.445986413874847276e+00
-1.566914983398197014e+00,-2.724524771033230319e+00,1.862128589295127812e+00,-1.155279448040822166e+00,1.943533221863904981e+00
6.413210428574751543e-01,4.030314596850266377e-03,-3.828044543503119623e-01,1.153750028186772525e+00,-9.852213429952401125e-01
-1.366415944032994267e-01,8.218591278668843092e-01,2.141150543365849812e-01,-3.044729865894073573e-01,-8.245372971690649866e-01
4.384230780053988696e-01,-6.381254461882990281e-01,-3.800090062366661692e-01,1.188138101525893497e-01,-8.359349673259180991e-01
-1.379643866051537104e+00,2.204664004562001178e+00,-8.397381877198377420e-02,-2.764342152014155618e-02,-9.185719265273449841e-01
6.010910289552320318e-01,1.953991668835925455e-01,-3.465688041484792370e-01,3.332085727024113320e-01,-1.039244759313026956e+00
8.380516371572471757e-01,-7.128244040116283285e-04,-6.501046494230429129e-01,8.358616438335326748e-01,7.526345636066889000e-01
2.124069472696658578e-01,4.688363144148372519e-01,-2.811276405850715587e-01,1.988150147368274168e-01,-8.851952356761279006e-01
2.128522105814297238e-01,3.891503998040045098e-01,-7.036886845519370048e-01,2.206142847690402420e-01,1.147494524385288539e+00
5.796354952250765136e-01,6.034059348524240668e-02,-9.202888612625254039e-01,1.149728803617723338e+00,2.169892491404703971e+00
7.890608307538620192e-01,-4.259245229810700861e-01,-8.311279052892714958e-01,1.281582640802855666e+00,4.805999010251499337e-01
-1.464930737629293711e+00,1.923258069003614068e+00,2.731349905498357544e-01,-6.873358942425444873e-01,2.629660100571311609e-01
-8.826518522012717360e-01,-1.707611887665271944e+00,1.333459782450877873e-01,-3.139969395161026355e-01,-6.324480493836689421e-01
8.022600458414165248e-01,1.418467098013376504e-01,-3.734770680701274270e-01,7.945911811511883194e-01,-2.351699342609803733e-01
-4.408298574160511296e-01,4.525272285092629132e-01,-1.153019607241379495e-02,1.406130801848021472e-01,-9.579593481606051286e-01
-2.203510970149137882e-01,8.170432594242353908e-01,4.777783990911669276e-01,-7.355905890711316175e-01,5.943648215603607454e-01
-9.054810706166561696e-01,-1.186501505940659396e+00,3.465846726619227436e+00,-2.359318741373433781e+00,1.447844923361400471e-01
2.369509031197155891e-01,4.137997835880110609e-01,-3.544015944075066815e-01,-3.378108007290030884e-02,-2.144808525877466565e-01
-2.824226974122992506e-01,4.968587717692868888e-01,-2.323232936399257861e-02,-5.345293606186833912e-01,-9.033814505919445237e-01
6.050226092612324136e-01,1.808061026720721998e-01,-1.375024984926867533e-01,1.103480742177493923e-01,-2.611227372532741731e-01
5.411723240386625555e-01,1.630660158578250141e-01,2.125983128307479784e-03,2.254820829315731245e-01,1.021009877115737624e-01
8.423171649470705402e-01,2.021359822473913631e-02,-6.539297081290414981e-01,1.165602058495548876e+00,7.134550724425064994e-01
6.252252478215841736e-01,-5.423230804095976465e-01,-3.930784181105626551e-01,6.695099327139282241e-01,-2.278461610723538089e-01
8.612929609782002949e-01,-3.997689466601576924e-02,-6.243311713693103782e-01,1.190152692706584858e+00,-7.452926850649987944e-01
2.200616867570112933e-01,7.294440918086049497e-02,7.136452769361799342e-02,-6.446937283669502972e-02,-7.751307073776522172e-01
-2.670800605314130882e-01,6.157694434303472297e-01,7.194102913857284287e-01,-5.209841831229390374e-01,-9.351909617965942223e-01
-1.785472953661884521e+00,1.968273662148553038e+00,9.777263037090591080e-01,-4.875445261803212360e-01,3.739508232094879703e-01
8.106655750618957379e-01,1.039487736485746744e-01,-4.116058732320924674e-01,8.513116119146162397e-01,1.432882943758707839e+00
9.640279964802374035e-01,-9.146540812999261194e-02,-6.060417445030019667e-01,1.469733621954673941e+00,1.089701405674407431e+00
6.356249882575166765e-01,-6.184486871681910830e-02,-3.910856234156864786e-01,5.924717357068847168e-01,2.089947076608560828e+00
7.255800193431812817e-01,1.393621148170486324e-01,-5.220620547364263064e-01,7.247488596887589063e-01,3.647479746706776549e-01
