Id,Label
0,1.3802315
1,1.0231241
2,3.4306123
3,-2.944844
4,0.12615545
5,-4.7650313
6,1.6008683
7,2.044352
8,1.8992734
9,2.4582133
10,1.9079756
11,-7.871973
12,-8.644768
13,7.338872
14,1.1346561
15,-20.813381
16,5.615044
17,1.97272
18,4.6688085
19,-10.06586
20,3.2192302
21,0.92664427
22,5.182352
23,4.5380874
24,2.9464335
25,3.3785527
26,2.9358568
27,-1.0108608
28,5.21045
29,2.3083773
30,1.8505387
31,1.7415785
32,1.6085033
33,2.0037825
34,2.1215892
35,-1.1048996
36,1.2542623
37,-3.9684322
38,-17.352518
39,3.2557998
40,3.648322
41,2.514576
42,5.024373
43,5.4556494
44,0.96671134
45,5.794919
46,-4.998163
47,4.240473
48,2.878803
49,2.3696415
50,2.3387632
51,-2.0090804
52,-4.4761877
53,-13.800852
54,-2.0448236
55,3.2148266
56,0.8932776
57,1.8598441
58,0.37751326
59,1.9916593
60,2.021028
61,-9.7415905
62,1.4904885
63,0.3428643
64,-1.4811355
65,7.2644596
66,-10.880249
67,7.850352
68,1.0976735
69,2.5659688
70,2.213108
71,3.3102465
72,4.3848
73,2.942243
74,2.004185
75,2.0082057
76,5.452195
77,1.59374
78,2.9339874
79,6.6074004
80,-5.6571484
81,1.5737029
82,1.6025352
83,1.74971
84,-6.1016893
85,2.239628
86,1.3322932
87,-14.022407
88,-16.183168
89,4.57096
90,-0.07400343
91,-1.8778588
92,-10.883593
93,3.2539132
94,2.8963916
95,0.9310857
96,5.7975197
97,-20.11048
98,-3.3074827
99,-5.369437
100,0.9994254
101,0.974408
102,-2.0314813
103,-1.007214
104,1.8595681
105,5.7965355
106,-0.3722
107,1.9941553
108,-0.6534715
109,3.4864686
110,3.483553
111,1.1750985
112,1.602336
113,-0.40793255
114,3.3513286
115,-7.326547
116,-5.0550547
117,-7.407325
118,2.9172907
119,-3.0576816
120,1.9311332
121,-0.7738153
122,1.1041995
123,3.7104905
124,2.1188135
125,-6.850158
126,-7.2424393
127,2.6749904
128,1.9526623
129,1.3461134
130,1.5866324
131,4.0766063
132,2.9257448
133,6.8338127
134,-7.4840302
135,3.4794414
136,-1.3859457
137,0.6739493
138,-7.33219
139,5.3837442
140,-9.362032
141,-8.454706
142,-4.3546596
143,1.8586749
144,3.0323071
145,-0.5257994
146,2.2224393
147,2.199551
148,1.3163348
149,-6.222654
150,1.6526575
151,2.0595138
152,0.37540314
153,2.3980634
154,4.088757
155,0.6203903
156,0.47621545
157,0.85899085
158,4.2900805
159,0.5732058
160,2.3838892
161,1.8312953
