Id,Label
0,2.5323815
1,1.5828485
2,2.2896318
3,-0.25876135
4,-0.20283863
5,-2.2273908
6,1.1792436
7,2.377533
8,1.9353524
9,2.572575
10,1.9579936
11,-6.2470427
12,-5.6205215
13,5.126306
14,2.3511071
15,-7.2856975
16,5.344565
17,2.5702603
18,3.1602955
19,-3.5609145
20,1.7063026
21,2.2672067
22,4.5167475
23,4.437053
24,2.5630107
25,2.8819153
26,3.019794
27,0.47270077
28,4.3729606
29,2.0391269
30,2.0303597
31,1.0061752
32,1.9732533
33,1.4828908
34,2.0294456
35,-0.97656673
36,1.3472359
37,-1.9995441
38,-7.551802
39,2.785236
40,3.0649643
41,2.0232084
42,3.9979908
43,5.1667323
44,1.9428474
45,5.2274947
46,-2.683013
47,3.9508214
48,2.871401
49,2.0739632
50,1.9003959
51,-0.7448664
52,-2.238915
53,-6.948186
54,-0.20861596
55,2.776804
56,-0.10418133
57,1.793754
58,0.9925458
59,2.0070314
60,2.002632
61,-4.3873267
62,0.75121653
63,0.9036904
64,-0.006245129
65,6.2143817
66,-4.831919
67,5.6962523
68,0.37690747
69,0.92962605
70,2.5943832
71,2.788218
72,3.0149164
73,2.7335162
74,2.393708
75,2.4065742
76,3.831126
77,2.2725706
78,2.714335
79,5.1259193
80,-4.348437
81,2.4720974
82,1.6424325
83,2.434479
84,-2.4746943
85,2.3625536
86,0.99491936
87,-6.152444
88,-8.444406
89,3.0103922
90,-0.15433595
91,-0.7494163
92,-3.5435798
93,3.4243274
94,2.2462184
95,1.5671141
96,4.9059186
97,-7.8860564
98,-1.6470816
99,-2.79716
100,1.9605436
101,1.4913013
102,-1.3360385
103,1.0140207
104,1.8118719
105,5.240022
106,-0.11561415
107,2.0622125
108,0.24298182
109,2.995689
110,2.6806448
111,1.6710322
112,1.9469147
113,0.011801012
114,2.5437346
115,-3.7779906
116,-0.60060877
117,-3.84134
118,2.7939167
119,-0.80030984
120,1.8913133
121,2.1455803
122,1.3206936
123,2.9446158
124,2.9711633
125,-3.8644152
126,-3.1067452
127,2.577468
128,2.7969174
129,1.6168711
130,1.7931306
131,2.9678705
132,2.4054797
133,4.766047
134,-4.1768765
135,2.9727473
136,0.4956888
137,0.43527487
138,-2.7877777
139,3.9698908
140,-3.6311378
141,-5.7913175
142,-1.7953503
143,1.9754674
144,2.759734
145,1.1636299
146,2.596963
147,2.6665974
148,2.7709026
149,-5.480434
150,1.9689946
151,2.056116
152,1.106598
153,2.515554
154,3.6157873
155,1.381406
156,0.77035946
157,-0.05096852
158,4.1773257
159,1.1699347
160,2.5709023
161,2.4607916
162,1.1319396
163,-2.5708165
164,-12.840136
165,1.7938726
166,2.5215092
167,2.8163795
168,3.0678134
169,-0.16051686
170,2.1070037
171,0.31347054
172,2.5095968
173,-2.0836916
174,2.9947028
175,2.1283777
176,1.7937279
177,0.9348014
178,-3.6953754
179,5.4357586
180,-2.5141659
181,0.18943578
182,3.8874378
183,2.5830545
184,-1.4259815
185,0.95616096
186,0.103051
187,-2.750744
188,2.3411431
189,4.6570516
190,-3.5413637
191,1.5302024
192,-2.87403
193,-0.9200523
194,1.5054665
195,-0.11474509
196,2.6084185
197,-0.14817479
198,2.2685034
199,-0.043726437
200,0.7469837
201,0.3440594
202,2.257261
203,4.87694
204,4.6339145
205,2.7299187
206,0.20658463
207,-2.089198
208,0.46982798
209,1.3215806
210,2.2563353
211,1.5058794
212,2.2765024
213,-4.5310397
214,0.793845
215,0.90180826
216,-5.5913134
217,1.9218395
218,2.5571027
219,4.3426385
220,-5.479979
221,1.9513452
222,-0.29006872
223,1.9697397
224,2.0304716
225,0.8652846
226,5.6756644
227,2.2426617
228,1.9893568
229,1.7706028
230,2.6104944
231,1.621492
232,1.8792603
233,0.2230773
234,-0.2743167
235,2.0894835
236,-1.0114472
237,2.8135228
238,0.8006985
239,0.36626327
240,4.5705
241,-0.5264483
242,2.755148
243,-2.4619427
244,1.8115953
245,-1.8460758
246,-0.1720284
247,3.709046
248,1.8351879
249,-3.653595
250,1.6874659
251,-2.8830664
252,1.9082289
253,2.2546341
254,1.1561677
255,1.8121756
256,-1.4174545
257,1.673286
258,-10.028271
259,-0.12907404
260,2.7115397
261,2.51516
262,4.4210496
263,-2.0057826
264,1.7751858
265,-1.9610555
266,2.9196494
267,-1.710419
268,1.5329701
269,2.9871244
270,-1.5525008
271,-0.1841352
272,2.5686374
273,-7.778642
274,1.7437005
275,2.495456
276,1.7714896
277,4.5374007
278,-0.12462989
279,-4.670667
280,3.4905941
281,2.6384506
282,4.996222
283,1.1336932
284,1.8430737
285,1.5142822
286,2.638677
287,1.767689
288,0.30563015
289,2.4034693
290,2.407204
291,0.7331541
292,3.1292815
293,-1.6566563
294,2.90167
295,0.47057945
296,-0.17685375
297,-3.0405476
298,-0.29621404
299,2.4439218
300,3.4382904
301,5.094271
302,1.9632672
303,2.5889435
304,2.3124053
305,2.8445148
306,-2.4088697
307,2.5066705
308,2.8518367
309,2.4724236
310,4.965639
311,3.1764607
312,0.3097492
313,-1.3799063
314,-1.9135776
315,-0.31814936
316,3.5586915
317,3.0243902
318,1.4113506
319,1.9882424
320,2.7308764
321,1.9991462
322,-5.8694167
323,-0.038820036
324,5.725085
325,5.8540072
326,2.4818223
327,2.6865687
328,1.9773722
329,-4.1151156
330,-2.0331664
331,2.5943718
332,2.0118077
333,0.13238701
334,1.560267
335,-7.8339877
336,2.433038
337,-7.232304
338,2.8161907
339,-0.56561106
340,2.760713
341,2.4264574
342,-4.6396027
343,-0.29533607
344,-0.1766963
345,-0.5977152
346,-1.16484
347,1.9591957
348,-4.0881658
349,-5.05895
350,-2.0125098
351,2.7167869
352,2.7153728
353,-0.9137076
354,-0.7285844
355,-4.6397166
356,-0.02506172
357,1.8825178
358,-0.82684535
359,-1.9250399
360,2.944735
361,-1.1618056
362,2.6072326
363,2.4221423
364,-5.5686717
365,2.6196353
366,-0.0884772
367,3.9518917
368,0.8901456
369,5.654006
370,1.5257851
371,2.5031948
372,4.6894264
373,4.3441095
374,2.6507523
375,2.8700924
376,1.9280226
377,1.8692824
378,0.9313895
379,1.985128
380,1.3480856
381,-5.828734
382,2.8342657
383,-2.5342212
384,3.2695193
385,2.3890328
386,1.5233086
387,2.036467
388,-6.5827484
389,1.8659513
390,4.0875254
391,-3.6657193
392,2.997634
393,-0.3178913
394,1.3844619
395,-2.547932
396,-0.22196108
397,0.43384504
398,0.14349076
399,-1.6254246
400,0.4520731
401,1.3261149
402,2.7831345
403,1.395235
404,-0.12168827
405,1.5299648
406,2.1755884
407,-2.9090958
408,-4.1978774
409,-0.19207442
410,1.5195383
411,1.3037853
412,3.4339473
413,-2.6970057
414,-4.6361947
415,2.5861857
416,-3.1353836
417,-0.7290557
418,1.4633021
419,-0.05068984
420,-6.61147
421,0.36585906
422,-2.5677948
423,1.189775
424,-0.47724038
425,2.0745642
426,-4.3338275
427,0.42281613
428,2.523531
429,5.345265
430,4.143329
431,1.1555283
432,2.0724883
433,-4.15101
434,5.410861
435,2.7333438
436,2.1107373
437,3.1271908
438,1.9397205
439,1.5607318
440,1.6510303
441,-0.64227027
442,-3.4979677
443,2.744423
444,-0.7923633
445,0.7836708
446,1.3307636
447,1.9817636
448,2.724151
449,1.8987021
450,-1.220955
451,2.9460683
452,2.243368
453,5.8641315
454,2.1628566
455,1.8949709
456,3.064385
457,-6.3267703
458,3.8372142
459,-3.4078197
460,2.457634
461,2.4249928
462,0.8414888
463,2.0662804
464,2.4138942
465,2.411331
466,-3.7905831
467,-2.6839015
468,-5.1766477
469,1.7811586
470,2.6716652
471,3.0440483
472,1.371341
473,3.1113575
474,1.6523654
475,0.19772398
476,1.9873668
477,-4.684601
478,-1.4980664
479,-5.9502606
480,3.7370994
481,-0.99867815
482,-0.65575737
483,1.162556
484,-0.7183797
485,1.7958674
486,2.1645792
487,-3.5936127
488,0.20824525
489,2.615888
490,-1.515845
491,-2.3039672
492,5.7227216
493,-4.247434
494,5.215468
495,0.5248329
496,5.420868
497,2.814979
498,2.9838057
499,-6.222491
500,2.005205
501,-1.3259244
502,1.8340032
503,0.9489285
504,0.77505106
505,4.868097
506,2.0839772
507,-0.030502625
508,2.722373
509,2.7170615
510,-6.729201
511,-10.066558
512,-0.08242936
513,2.542777
514,-6.349381
515,1.2962515
516,1.8623888
517,2.5504692
518,2.7519937
519,3.3845263
520,-3.6587625
521,2.2153194
522,-7.8229594
523,2.002725
524,2.0217607
525,3.525367
526,-0.7309362
527,2.7727263
528,2.2610788
529,1.8781184
530,2.5696065
531,0.9678568
532,2.2008789
533,-8.753086
534,-0.7281495
535,2.5668561
536,-1.5429707
537,1.0702084
538,0.8357887
539,2.3161497
540,-3.859935
541,-3.2633867
542,3.1232982
543,1.5669534
544,3.2252815
545,2.3306873
546,1.5482091
547,2.5064366
548,1.0711887
549,0.18986052
550,1.9861491
551,-3.9234216
552,3.748166
553,2.943139
554,2.6316745
555,2.8350759
556,1.4720534
557,5.5783157
558,2.2926226
559,1.9294235
560,1.9249389
561,1.6208835
562,-0.011947073
563,1.9884923
564,0.32004392
565,1.4270573
566,-0.1824103
567,2.857716
568,-0.6208996
569,0.09604349
570,4.9184914
571,6.1446757
572,-0.42713666
573,2.213587
574,2.7826946
575,2.7989328
576,2.6917198
577,3.0798137
578,-1.8442004
579,3.3982854
580,1.911694
581,-3.9717836
582,1.8356371
583,2.4303098
584,2.7266202
585,-6.075626
586,2.1533737
587,1.9086022
588,-0.8063714
589,2.8434205
590,-10.1791
591,1.784383
592,1.0603735
593,2.707641
594,-0.6152621
595,1.068831
596,2.1899261
597,1.8966997
598,1.8385801
599,2.778882
600,2.8609138
601,0.60162896
602,2.5686092
603,3.9382858
604,-3.6716642
605,2.8532026
606,-1.9174222
607,2.2397509
608,2.8948703
609,1.9667741
610,3.8984315
611,2.5898142
612,1.5108507
613,-3.0959716
614,1.4745593
615,-3.2717824
616,2.8458257
617,4.0085096
618,2.7961755
619,0.02998805
620,1.9810343
621,1.4831098
622,3.093791
623,-1.40641
624,2.542878
625,2.9232426
626,0.79889214
627,2.3201323
628,1.8607554
629,2.2607908
630,-1.5253054
631,3.0072227
632,-0.69739157
633,2.4082506
634,1.2896664
635,2.7288773
636,2.6610153
637,0.47659454
638,-1.9933219
639,1.7929354
640,3.0382912
641,-3.1359944
642,2.8287115
643,3.096084
644,2.4843588
645,3.6241584
646,1.8817921
647,3.8436463
648,-0.13228807
649,-0.77571636
650,-1.0977085
651,3.6925359
652,5.527535
653,-0.0535409
654,2.1853127
655,-0.1318179
656,5.5294127
657,1.0605628
658,5.2186236
659,-0.08925467
660,-1.8170284
661,-0.17122445
662,3.8212247
663,1.5505829
664,1.9671407
665,1.0265633
666,-0.1455167
667,2.79669
668,2.0442543
669,1.2227802
670,-0.039298758
671,-0.19685772
672,5.577575
